StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q262,Q264,Q272_First Click,Q272_Last Click,Q272_Page Submit,Q272_Click Count,Q265,Q266,Q273_First Click,Q273_Last Click,Q273_Page Submit,Q273_Click Count,Q251,Q252,Q253,Q254,Q271,Q134,Q196_1,Q106,Q108,Q108_2_TEXT,Q268,Q268_2_TEXT,Q121,Q359,Q358,Q250,UserAgent,ResponseID
4/12/2022 3:46,4/12/2022 3:51,0,100,295,1,4/12/2022 3:51,R_2Qufk75tQj6m8vA,,,,,anonymous,EN,"The person I know who has the most economic resources seems to have ample opportunities in their life. For example, they are able to attend the best schools, they are able to go to college debt free, and they are able to spend their leisure time traveling and seeing other parts of the world. For this person, it doesn't seem like they have many barriers, or any at all, when it comes to finances. Financial resources play a role in securing their spot in society and ensuring they have a good, secure future. ","The person I know who has the least economic resources has to live frugally. They live paycheck to paycheck, and much of every single paycheck has to be set aside for bills. They are able to budget well, and have a real understanding of what is valuable and important to them. They live on food stamps from the government as well, and are very grateful to be able to use this resource. Financial resources allow them to stay afloat. ",19.099,207.481,207.985,9,,,,,,,7,7,7,1,1,1,8,24,0,,1,,10,2,5,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_2Qufk75tQj6m8vA
4/12/2022 3:45,4/12/2022 3:52,0,100,426,1,4/12/2022 3:52,R_3RdVNWmChgEhUAx,,,,,anonymous,EN,,,,,,,They can reach any shelf. They usually feel safe in any environment. They probably feel more confidence then others. People most likely respect them more because people are simple and shallow. They probably have more trouble fitting on air planes and smaller cars.,"The shorter person has trouble reaching things on high shelves, seeing over people at concerts. They probably feel less safe in different environments since they are the shortest usually. They are more comfortable in airplanes and smaller cars. People probably do not respect them too much since they are short, because people can be shallow.",11.744,72.248,142.695,2,6,5,5,2,1,5,7,29,1,,1,,33,4,4,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3RdVNWmChgEhUAx
4/12/2022 3:48,4/12/2022 3:53,0,100,315,1,4/12/2022 3:53,R_2b3nZv2ZmA8t57A,,,,,anonymous,EN,"The person who has the most economic resources is my uncle. He is very wealthy, has many investments, and has a very high paying job. Due to this, he never has to worry about paying for anything. He lives a very money-stress free life. He can buy whatever he needs whenever he wants it. ","The person with the least economic resources is my friend kait. She grew up well below the poverty line. Her parents were drug addicts that could not hold down a job. Due to this, she has shared with me that she often did not have enough food or clothes growing up as a child. She was unable to finish highschool and could therefore not get a job. She also could not have access to medical care and other needs. ",15.416,70.234,143.516,3,,,,,,,3,1,2,4,1,6,6,26,0,,1,,31,5,5,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",R_2b3nZv2ZmA8t57A
4/12/2022 3:50,4/12/2022 3:53,0,100,220,1,4/12/2022 3:53,R_2P6CBaEghXpb7cM,,,,,anonymous,EN,"they don't have to worry about having extra money to do 'fun' things - they can just do them without having to think. they're more free to worry about other things that aren't basic. they don't have to worry about if they can pay all their bills every month, have enough left over for food, etc.",this person can't go on as many vacations as they like. they can't even take a day off. their work has taken over their lives.,34.826,111.509,114.146,3,,,,,,,7,6,6,1,1,2,4,36,0,,1,,14,6,5,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_2P6CBaEghXpb7cM
4/12/2022 3:47,4/12/2022 3:53,0,100,365,1,4/12/2022 3:53,R_9TZE40rlgOXt9m1,,,,,anonymous,EN,This person with economic resources can pretty much do anything they want to do. They take several vacations yearly as well as go out to eat very frequently to high end restaurants. They have their home cleaned regularly and it is always sparkling clean.,This person has very limited resources. Their trips out to eat are few and mostly to lower end fast food type restaurants. They shop for gifts at several local dollar stores. Sometimes they really want things for free.,34.761,192.855,225.78,4,,,,,,,5,4,5,4,1,6,5,69,0,,1,,36,2,3,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_9TZE40rlgOXt9m1
4/12/2022 3:49,4/12/2022 3:54,0,100,265,1,4/12/2022 3:54,R_PTyGV0Tk9yJPuAp,,,,,anonymous,EN,,,,,,,They can reach things on high shelves. A lot of people ask them about their height and whether or not they play basketball which could get annoying. They are uncomfortable sitting in standard size plane seats and smaller cars. Standard size showers are a bit awkward to use. A lot of standard size clothes don't fit them.,They can't reach things on high supermarket shelves. They get teased a lot about being tiny. A lot of standard size clothes don't fit them. When driving it can be hard to get full visibility sometimes. They are sometimes seen as not as mature or not an adult because of their size.,8.806,112.588,157.263,4,7,7,7,1,1,1,8,41,0,,1,,31,5,5,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_PTyGV0Tk9yJPuAp
4/12/2022 3:47,4/12/2022 3:54,0,100,446,1,4/12/2022 3:54,R_3JegHw00r4lIZ9z,,,,,anonymous,EN,,,,,,,"The tallest person I know can reach things high up, see over crowds, and helps them in their job being security guard, as it makes them seem more intimidating. It influences their lives by maybe intimidating people they don't intend to, being too tall for things, hitting their head off of things sometimes, shower heads being too low, bathtubs too small, and needing a longer bed.","I'm the shortest person I know. I never have a problem with leg room. People find it cute that I'm short. I can't reach things high up and have to climb on chairs, counters, or ask people to reach things for me. People make jokes and sometimes pretend to use my shoulders as an arm rest as a joke. I can't see over people if they sit in front of me at a concert.",20.696,157.461,317.626,2,7,3,4,1,1,2,4,29,0,,1,,39,1,3,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3JegHw00r4lIZ9z
4/12/2022 3:42,4/12/2022 3:54,0,100,734,1,4/12/2022 3:54,R_1fZotCm1yqYYxNN,,,,,anonymous,EN,,,,,,,The person who is the tallest can reach things easier. He struggles to sit in small cars because of the space.,the person who is the shortest has to stand on chairs/items to reach things. They do not struggle fitting into small spaces/cars.,11.726,39.427,63.957,5,6,5,3,4,1,4,6,22,0,,1,,31,5,5,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_1fZotCm1yqYYxNN
4/12/2022 3:46,4/12/2022 3:54,0,100,481,1,4/12/2022 3:54,R_1psXUljhvuYtUve,,,,,anonymous,EN,,,,,,,"The tallest person I know is able to easily reach things that are high up, such as objects on the topmost shelf. They are also able to reach for things that are far away due to the length of their limbs.  However, their height limits the types of clothing that they are able to wear. They generally require more space to be comfortable, so furniture such as beds and couches must be larger to accommodate their height. They also suffer from back pain as a result of their height, which can prevent them from doing certain tasks. ","The shortest person I know is able to easily fit into and is more comfortable in smaller spaces than a taller person would be. They also have a wider range of clothes that would fit their body. On the other hand, they are unable to reach objects that are high up without the aid of another person or an object  that would make them taller, like a step stool. They also have trouble reaching things that are further away from them without getting up and walking over to the object in question. ",2.465,344.112,383.819,29,7,7,7,1,1,1,6,21,2,Non-binary,1,,29,2,3,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_1psXUljhvuYtUve
4/12/2022 3:49,4/12/2022 3:55,0,100,374,1,4/12/2022 3:55,R_9Z7yO7v9flxWztf,,,,,anonymous,EN,"I am not sure who has the most, but I will assume it is my dentist. He can own and drive and expensive car. He can choose to go on a vacation, with many options of time and cost.",The person I know with the least economic resources is in prison. There is much he cannot do. Some of his limits are economic. He has no income or savings. He has few choices in life.,9.072,108.693,242.647,3,,,,,,,6,5,3,3,1,4,5,42,1,,1,,51,3,5,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_9Z7yO7v9flxWztf
4/12/2022 3:51,4/12/2022 3:55,0,100,277,1,4/12/2022 3:55,R_20Yh0vMM019395u,,,,,anonymous,EN,,,,,,,"Ted can clean the top of his cupboards without the assistance of a chair or climbing onto his countertops. His height also helped him throughout his high school basketball career. He towered over his opponents and many of our friends, which made strangers and newcomers often very intimidated by him.","Maxwell has never had the basketball career of Ted, but he sure could run fast. He was the high school track star and could outrun most of the other runners in the league. Maybe it didn't always help with his pursuit of the other sex, but he did fine and was never long without a girlfriend. Maxwell does tend to be argumentative with others when going out in public and gets into fights very often, and I've always wondered if he feels some sort of inferiority around others due to his stature.",26.866,139.436,167.153,3,7,7,7,2,1,1,4,39,1,,1,,5,2,3,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_20Yh0vMM019395u
4/12/2022 3:52,4/12/2022 3:55,0,100,233,1,4/12/2022 3:55,R_aeLX6MGwUhodcXf,,,,,anonymous,EN,"They can do almost anything they want on a daily basis, as their money allows them to hire assistants who can further assist them with daily tasks and therefore free up their time. Their financial resources allow them to spend more time doing what they want to do rather than having to work.","Sadly, these people cannot always afford food and struggle to pay rent at times. Their free time is consumed by working additional jobs and childcare. They are merely trying to earn enough to survive. ",3.105,120.184,137.409,7,,,,,,,7,7,7,1,1,1,7,27,1,,1,,8,2,6,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",R_aeLX6MGwUhodcXf
4/12/2022 3:50,4/12/2022 3:57,0,100,393,1,4/12/2022 3:57,R_2ErRdeRNvKJ0Gwo,,,,,anonymous,EN,They can afford to buy whatever they want or need. The bills are paid on time. Transportation is never a problem.,They can not afford to spend any money for anything that is not a necessity. They have to depend on others for their transportation needs. ,35.836,116.894,220.523,2,,,,,,,7,4,6,1,1,3,8,53,1,,1,,29,2,3,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_2ErRdeRNvKJ0Gwo
4/12/2022 3:50,4/12/2022 3:57,0,100,390,1,4/12/2022 3:57,R_XBcXafjbleCwunn,,,,,anonymous,EN,,,,,,,"They have difficulty getting into and out of small vehicles, even sedans at times, though they don't have any issues carrying items upstairs or grabbing hold of tall items. Their height makes it possible for them to really not have issues grabbing or reaching items, but it makes it far more difficult for them to get within tight spaces. It also makes it more difficult and expensive for them to purchase different things: more fabric to clothe themselves requires a higher cost, for example.","They don't have any issues getting into or out of tight spaces, especially if they are searching for items in a packed room. The penalty is that they have trouble reaching for things above their head, especially if they need something from a tall cabinet. They have much cheaper options for clothing and materials because they need less of it, though they have issues looking for a SUV that can accommodate their small size. ",0.902,166.59,281.502,8,6,6,6,1,2,3,4,36,1,,1,,11,3,5,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_XBcXafjbleCwunn
4/12/2022 3:45,4/12/2022 3:57,0,100,720,1,4/12/2022 3:57,R_1Gy9JH0GgxldC64,,,,,anonymous,EN,,,,,,,They can play basketball really good.He is very athletic and works as a fireman.,"There is a person that comes to mind when thinking short.She is just a very fair and kind person.In her case just being short makes her who she is,a very nice individual.",61.861,438.316,439.091,8,6,3,4,3,1,6,3,70,1,,1,,48,2,3,2,"Mozilla/5.0 (Linux; Android 11; SM-T510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_1Gy9JH0GgxldC64
4/12/2022 3:53,4/12/2022 3:58,0,100,292,1,4/12/2022 3:58,R_3POcKFjBksO9mYg,,,,,anonymous,EN,,,,,,,David Kubilius is the tallest person I know. He can't get into rooms with low ceilings and experiences minor difficulty with getting into his car. He was a basketball player for Columbia University.,My high school history teacher Alex Bates is the shortest person I know. She can barely be seen above the podium when she teaches or gives a speech or announcement.,2.182,85.135,128.054,9,7,7,7,1,1,2,4,22,1,,1,,36,2,3,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3POcKFjBksO9mYg
4/12/2022 3:51,4/12/2022 3:59,0,100,450,1,4/12/2022 3:59,R_27rOjWJI9dr2gC3,,,,,anonymous,EN,"My boyfriend has the most economic resources.  He can afford rent and cover bills when I cannot.  They work full time and receive a salary as a wage.  They also get bonuses for what they can sell.  They can always afford everything from gas, to extra coffees and treats.  This influences their lives by having security in their mind and their wallets. ","I am the person I know with the least financial resources.  I have done a little bit college, and have a vocational degree but do not have a job in that area.  I work part time in a job that I enjoy, but do not make a lot of money at.  I can pay bills that are absolutely necessary, but cannot afford to have extras.  I cannot go out a buy a coffee, or purchase things for my hobbies because I need it for bills. My financial resouces influence my life by stresses me out and making me feel like a failure. ",15.623,329.247,339.363,7,,,,,,,6,6,6,3,1,2,4,26,0,,1,,3,7,3,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_27rOjWJI9dr2gC3
4/12/2022 3:55,4/12/2022 3:59,0,100,241,1,4/12/2022 3:59,R_3NBOs9W2UZ8OAls,,,,,anonymous,EN,"Pretty much whatever they want.  No money worries.  No worry about tuition, food, travel...","Cant travel at whim, buy moderate priced items, get a decent loan, pay cash, drive a beater...",14.43,81.537,113.969,4,,,,,,,6,5,4,3,1,3,4,54,0,,1,,39,2,5,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_3NBOs9W2UZ8OAls
4/12/2022 3:41,4/12/2022 3:59,0,100,1076,1,4/12/2022 3:59,R_3CPWOSniTkWfgKc,,,,,anonymous,EN,,,,,,,They can reach high places. They can ride ever single ride at an amusement park. They're given respect from strangers just because of their height. They're less likely to be the victims of random cases of assault.,They find it difficult to come to grips with their height and are very sensitive about it. It's a sore topic that we can't make jokes about because it ignites their insecurity. They have a harder time with women because of their height.,14.01,363.21,438.077,4,5,6,5,2,1,3,5,19,1,,1,,33,3,3,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",R_3CPWOSniTkWfgKc
4/12/2022 3:29,4/12/2022 4:00,0,100,1834,1,4/12/2022 4:00,R_1jqygOXkXc65dpL,,,,,anonymous,EN,They can travel whenever they like. They can take vacations wherever and whenever they like. They are also able to purchase a new car every year.,They are unable to take vacations. They have to stick to their budget that does not allow for  for social outings. The have not been able to purchase a new car. They only own an old model car.,248.398,432.977,546.719,3,,,,,,,4,2,3,5,1,6,7,53,1,,1,,5,6,4,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_1jqygOXkXc65dpL
4/12/2022 3:56,4/12/2022 4:00,0,100,224,1,4/12/2022 4:00,R_C9POQoBpKlLjORH,,,,,anonymous,EN,they cant buy everything they want and they need to save money and budget it,"They save money and be cheap where they can be to save money and resources, and need to save and do things to save money",0.862,48.547,81.441,4,,,,,,,6,6,6,3,1,2,5,26,1,,1,,41,2,5,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_C9POQoBpKlLjORH
4/12/2022 3:55,4/12/2022 4:00,0,100,290,1,4/12/2022 4:00,R_1MJNnTgwoIQ5xj1,,,,,anonymous,EN,,,,,,,"They are able to reach for anything that they may need in a kitchen, for example. They have no difficulty grabbing items off of tall shelves at the grocery store.",They are unable to reach things on the top shelving in the kitchen without assistance. They need help reaching taller things while at the grocery store and while doing things like painting. ,12.595,92.466,144.998,8,3,1,3,5,1,5,6,29,0,,1,,26,3,5,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_1MJNnTgwoIQ5xj1
4/12/2022 3:56,4/12/2022 4:01,0,100,284,1,4/12/2022 4:01,R_ewCtB0x3PZ2ja4V,,,,,anonymous,EN,,,,,,,They cant get down and crouch down into small doors at play places.  It has no influence on their life unless they want to play with their kids in a play place and have to watch from the side lines.,They are not able to reach the top of the shelf and have to stand on the shelf itself to grab something.,1.351,64.401,65.125,3,7,7,7,2,2,5,6,32,1,,1,,3,3,6,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_ewCtB0x3PZ2ja4V
4/12/2022 3:48,4/12/2022 4:01,0,100,760,1,4/12/2022 4:01,R_6s1Oz6FLuBx15gB,,,,,anonymous,EN,,,,,,,The tallest person i know struggles to sleep comfortably in bed ,The shortest person I know has social anxiety.,196.521,383.934,436.426,2,7,6,6,2,1,1,6,25,1,,1,,34,3,3,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_6s1Oz6FLuBx15gB
4/12/2022 3:55,4/12/2022 4:01,0,100,345,1,4/12/2022 4:01,R_3rOrHqeKRahN5uO,,,,,anonymous,EN,,,,,,,"My tallest friend has a much easier time playing basketball than I do, that is for sure. They have a bit harder time sitting in a standard motor vehicle, but on the other hand they never have trouble reaching anything on the shelf at the store. They also often get looks or comments about their height and they really don't enjoy that all that much.","My shortest acquaintance often doesn't want to go to concerts or live events with me because they always have a hard time seeing and getting crowded out by taller people. They often have to ask for help to reach things and have a harder time at the grocery store. Just like my tallest friend, they also get comments and looks that they don't really appreciate.",27.153,103.655,193.173,2,6,5,6,2,1,3,4,42,1,,1,,14,2,5,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_3rOrHqeKRahN5uO
4/12/2022 3:58,4/12/2022 4:01,0,100,199,1,4/12/2022 4:01,R_1n0DYwTINTLfDoo,,,,,anonymous,EN,They are building their own home. Due to financial reasons they cannot travel as much right now and they have a child,She has two children and is currently a stay at home mom. She has not worked in a couple of years,11.194,14.583,77.578,2,,,,,,,5,7,5,3,1,2,7,27,0,,1,,5,3,5,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_1n0DYwTINTLfDoo
4/12/2022 3:58,4/12/2022 4:01,0,100,189,1,4/12/2022 4:01,R_22FEg6Lq7amCkFs,,,,,anonymous,EN,,,,,,,"They can do most things, maybe cannot sit comfortablly in a small car or airplane seat. Or sneak around. ",They cannot reach many things. They need a booster pillow in their car. But they can sit comfortably in small spaces,23.875,47.234,70.888,2,6,5,4,2,1,3,7,25,0,,1,,48,1,5,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_22FEg6Lq7amCkFs
4/12/2022 3:55,4/12/2022 4:01,0,100,378,1,4/12/2022 4:01,R_1l6PwDX74te7c6o,,,,,anonymous,EN,,,,,,,The tallest person that I know can play basketball. He can lift high at stores.,The smallest person that I know can squeeze in small places.,28.468,105.172,160.061,6,4,4,3,2,1,4,6,32,0,,1,,42,3,3,2,"Mozilla/5.0 (X11; CrOS x86_64 14092.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.107 Safari/537.36",R_1l6PwDX74te7c6o
4/12/2022 3:56,4/12/2022 4:02,0,100,327,1,4/12/2022 4:02,R_2fcFn7OnKgziBsm,,,,,anonymous,EN,,,,,,,The tallest person I know doenst have issues getting things from high shelfs. Their height isnt such a detriment that it affects negativity but they do have easy dealing with tall things ,The shortest person I know has issues getting things off a high shelf. They need to ask for help when shopping as the top shelf is hard to reach. ,30.059,111.618,113.313,4,7,6,7,1,1,1,3,34,1,,1,,21,3,6,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_2fcFn7OnKgziBsm
4/12/2022 3:56,4/12/2022 4:02,0,100,362,1,4/12/2022 4:02,R_3Duwjel4Z7af4xO,,,,,anonymous,EN,"They can afford to save up for a house while still living a pretty decent lifestyle. Even living in California where the price of living is quite a bit, he has the resources to secure a well paying job and put back money. Despite being fairly well off, they are still quite stingy with their money. They don't want to do much of anything until they can buy a house. ","They aren't able to buy a car to get a job at the moment. They live at home with their mom and sister, and rely on them to pay for most things. They cannot afford dental insurance or to get dental work they really need done. Not having financial resources keeps them from keeping up with their physical and mental health. ",19.631,138.731,230.715,2,,,,,,,7,7,7,1,1,2,4,29,0,,1,,18,3,3,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,R_3Duwjel4Z7af4xO
4/12/2022 3:58,4/12/2022 4:02,0,100,223,1,4/12/2022 4:02,R_3gUAb3SX8Risuvp,,,,,anonymous,EN,"They are able to make more out of the box decisions, like flipping houses or starting a business, rather than relying on a standard 9 to 5 job. They are also able to enjoy life more freely since their decisions aren't bound by their bank account. ","They have to work at least 40 hours at a classic 9 to 5 job to pay their bills. Every decision made has to be made with money in mind, so they are very much bound to what they can afford rather than what they truly want. ",8.708,104.892,131.964,3,,,,,,,7,7,7,1,1,1,4,21,0,,1,,10,4,4,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3gUAb3SX8Risuvp
4/12/2022 3:59,4/12/2022 4:02,0,100,160,1,4/12/2022 4:02,R_3JKqc5sUaxH72W5,,,,,anonymous,EN,"They can retire right now at 30 years old. Their parents provide all their living expenses, housing, job security. They do not have to worry about food, or cooking, or cleaning the house. They can focus on their hobbies after work.","They cannot buy a house, they are forced to always buy the cheapest items at the grocery store. They have difficulty fixing their car because of lack of savings.",9.003,9.003,76.182,1,,,,,,,6,6,7,2,1,3,7,32,0,,2,Suriname,23,5,6,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",R_3JKqc5sUaxH72W5
4/12/2022 3:56,4/12/2022 4:02,0,100,375,1,4/12/2022 4:02,R_3PZA20YE2483s60,,,,,anonymous,EN,"My cousin.  He can pretty much live a life with a big home, trips and has a high quality of material life.  He can't really enjoy things that are of no monetary value.  He has no children, so his focus is on material things.  ","My brother.  He has no income and is dependent on social services and the VA.  He is unable to leave his apartment, unless transportation is arranged and paid for.  He has no financial resources and that creates quite a bit of stress.",15.418,129.176,220.739,2,,,,,,,4,1,2,2,1,6,7,59,0,,1,,45,5,3,5,"Mozilla/5.0 (X11; CrOS x86_64 15117.111.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3PZA20YE2483s60
4/12/2022 3:57,4/12/2022 4:03,0,100,321,1,4/12/2022 4:03,R_11cQcH2jvRPZ0D2,,,,,anonymous,EN,"The person I know who has the most economic resources has much more freedom in their day to day choices. Instead of having to clean their house on their own, they can pay someone to come in and professionally clean it on a recurring basis. Similarly, they can pay someone to take care of their lawn and other tasks. Due to this persons large amount of economic resources, they are able to use their large amount of financial wealth to essentially ""buy back"" their time and avoid doing basic housekeeping other people have to do. Furthermore, this person is able to do basic tasks such as grocery shopping without having to really worry about the prices of goods.",In comparison the person I know that has the least economic resources has to spend much more of their time on basic tasks that consume their time. Furthermore do to their limited resources they have to be much more careful about their spending. Even with careful spending one unforeseen bill or a sudden bill to repair their car could very easily destabilize their life and cause them to be in severe debt.,12.592,204.87,216.633,4,,,,,,,6,6,6,3,1,3,7,21,1,,1,,10,7,2,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_11cQcH2jvRPZ0D2
4/12/2022 3:56,4/12/2022 4:03,0,100,431,1,4/12/2022 4:03,R_1ewXo99QpQ7ufhl,,,,,anonymous,EN,"My mom is well off.  She lives in a beautiful newer home (no mortgage) on 120 acres.  She has money inherited from my grandpa.  At this point, she can basically buy what she wants or needs without worrying about the future. She has no debt and is generally wise with how she spends her money.  She is also very generous with her kids.","She is on government assistance - SSI and food stamps.  She has no outside money or ways to earn money.  She lives with her brother who is also the same way.  They live in low income housing.  She does not think carefully about how to spend her money and lives paycheck to paycheck.  Sometimes she buys something like cable, new phone, etc. and I cringe on how wasteful it is.  Sometimes she has $5 to her name and has to wait a week or two until she gets SSI again.",15.721,197.222,318.336,4,,,,,,,7,1,1,7,1,6,6,47,0,,1,,51,6,5,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_1ewXo99QpQ7ufhl
4/12/2022 3:55,4/12/2022 4:03,0,100,492,1,4/12/2022 4:03,R_YXE3xYZJo7sIt4l,,,,,anonymous,EN,"They receive money from a trust fund.  He works, but his trust fund income far exceeds his employment income.  They recently bought a second lake house so they can enjoy the lake even when other family members are using the first lake house.  He has a nice pickup truck that he treats roughly because he can afford to simply buy a new one if his current one breaks.  When one of the kids became interested in basketball, they built an indoor half-court attached to their house so he could practice in it.","They are each working 2 jobs, so they can't usually do anything normal couples do.  They are often invited to get-togethers, but can't come.  They have also had to borrow money for things like car repairs, or to replace failed appliances.  They've told me that they feel they pay more for things because they only buy when they need something, and can't wait for better deals or sales.",1.126,381.176,382.176,7,,,,,,,6,5,2,2,1,3,4,47,1,,1,,51,5,3,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_YXE3xYZJo7sIt4l
4/12/2022 3:57,4/12/2022 4:03,0,100,367,1,4/12/2022 4:03,R_3M35C5E91jEziNA,,,,,anonymous,EN,,,,,,,"The tallest person I know can easily reach things that are on high shelves without having to strain himself. If he went to a concert, he would not struggle to see the stage since he would probably tower over most of the crowd. However, some things would probably be inconvenient for him. For example, tables would be too short and he would have to bend a lot when sitting down to write something. For the most part, though, I think his tall height is an advantage in his life, especially because he is a man and most women prefer taller men.","The shortest person I know struggles a lot because of her height. Whenever she is in a crowd, it is very difficult to spot her and she wouldn't have a good time at most concerts since she would be shorter than majority of the crowd. She also has trouble reaching a lot of things. However, she's able to fit into a lot of small spaces.",4.893,239.365,261.605,13,6,6,6,2,1,2,3,20,0,,1,,33,2,2,3,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",R_3M35C5E91jEziNA
4/12/2022 3:58,4/12/2022 4:03,0,100,343,1,4/12/2022 4:04,R_3ELpYvVoEMp0NHa,,,,,anonymous,EN,,,,,,,The tallest person I know is my friend Brian. There is nothing he can't do. Women tend to consider him attractive due to his height. ,The shortest person I know is my friend Michael. I know to combat his height he started to work out a lot. ,5.905,53.401,77.784,2,7,2,5,4,1,6,8,30,1,,1,,23,6,6,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",R_3ELpYvVoEMp0NHa
